harpnum,t0,obs_coverage,l_data_weak,l_data_baseline
6403,2016-03-14 22:00:00+00:00,1.0,0.0011797025799751282,0.0009891726076602936
6418,2016-03-14 23:00:00+00:00,0.9795918367346939,0.0020617458503693342,0.001705324393697083
6424,2016-03-15 00:00:00+00:00,1.0,0.0023220216389745474,0.0018484530737623572
6427,2016-03-15 02:00:00+00:00,0.4897959183673469,0.0014430060982704163,0.001166913309134543
6418,2016-03-15 05:00:00+00:00,0.9795918367346939,0.00198967638425529,0.00162162771448493
6424,2016-03-15 06:00:00+00:00,1.0,0.002424177248030901,0.0019355007680132985
6427,2016-03-15 08:00:00+00:00,0.6122448979591837,0.0014766110107302666,0.0011186962947249413
6418,2016-03-15 11:00:00+00:00,0.9795918367346939,0.0021793784108012915,0.00177191908005625
6424,2016-03-15 12:00:00+00:00,1.0,0.0025772496592253447,0.002042557345703244
6427,2016-03-15 14:00:00+00:00,0.7346938775510204,0.0013237356906756759,0.0010103947715833783
6418,2016-03-15 17:00:00+00:00,0.9795918367346939,0.002100750571116805,0.0017219865694642067
6424,2016-03-15 18:00:00+00:00,1.0,0.0024078853894025087,0.001970060169696808
6427,2016-03-15 20:00:00+00:00,0.8571428571428571,0.0012407988542690873,0.0009334617643617094
6418,2016-03-15 23:00:00+00:00,1.0,0.0021121252793818712,0.0017836745828390121
6424,2016-03-16 00:00:00+00:00,1.0,0.0019270518096163869,0.0015946635976433754
6427,2016-03-16 02:00:00+00:00,0.9795918367346939,0.0010180403478443623,0.0007572223548777401
6418,2016-03-16 05:00:00+00:00,1.0,0.001923256553709507,0.0016024851938709617
6424,2016-03-16 06:00:00+00:00,1.0,0.0018492975505068898,0.0015349499881267548
6427,2016-03-16 08:00:00+00:00,1.0,0.0009361924021504819,0.0006847789627499878
6418,2016-03-16 11:00:00+00:00,1.0,0.0020482942927628756,0.001715294667519629
6424,2016-03-16 12:00:00+00:00,1.0,0.0017174998065456748,0.0014519313117489219
6418,2016-03-16 17:00:00+00:00,1.0,0.0020690897945314646,0.001784415333531797
6424,2016-03-16 18:00:00+00:00,1.0,0.0012847845209762454,0.0010945232352241874
6418,2016-03-16 23:00:00+00:00,1.0,0.0019221118418499827,0.0016794406110420823
6424,2016-03-17 00:00:00+00:00,1.0,0.0010898549808189273,0.0009546533110551536
6418,2016-03-17 05:00:00+00:00,1.0,0.001906989491544664,0.0016677413368597627
6424,2016-03-17 06:00:00+00:00,1.0,0.001026551821269095,0.0009169415570795536
6418,2016-03-17 11:00:00+00:00,1.0,0.0018503464525565505,0.0016311198705807328
6424,2016-03-17 12:00:00+00:00,1.0,0.0010103542590513825,0.0008958010585047305
6436,2016-03-17 16:00:00+00:00,1.0,0.0010348233627155423,0.0009181232308037579
6418,2016-03-17 17:00:00+00:00,1.0,0.0016947491094470024,0.0015210608253255486
6424,2016-03-17 18:00:00+00:00,1.0,0.0007711886428296566,0.0007002369384281337
6436,2016-03-17 22:00:00+00:00,1.0,0.0006411658250726759,0.0005796062177978456
6418,2016-03-17 23:00:00+00:00,1.0,0.0016303198644891381,0.001467444351874292
6424,2016-03-18 00:00:00+00:00,1.0,0.0006336026708595455,0.0005898783565498888
6437,2016-03-18 00:00:00+00:00,1.0,0.0024866785388439894,0.0019136760383844376
6436,2016-03-18 04:00:00+00:00,1.0,0.0006091626710258424,0.0005255556316114962
6418,2016-03-18 05:00:00+00:00,1.0,0.001641246140934527,0.0014776623575016856
6424,2016-03-18 06:00:00+00:00,1.0,0.0006371368071995676,0.0005859814118593931
6437,2016-03-18 06:00:00+00:00,1.0,0.002370881149545312,0.0018743230029940605
6439,2016-03-18 06:00:00+00:00,1.0,0.0008630943484604359,0.0006888184580020607
6436,2016-03-18 10:00:00+00:00,1.0,0.0006142818601801991,0.0005417493521235883
6418,2016-03-18 11:00:00+00:00,1.0,0.001702511333860457,0.0015239656204357743
6424,2016-03-18 12:00:00+00:00,1.0,0.0006777813541702926,0.000616172153968364
6437,2016-03-18 12:00:00+00:00,1.0,0.0021656621247529984,0.0017516422085464
6439,2016-03-18 12:00:00+00:00,1.0,0.0010300654685124755,0.000837076862808317
6436,2016-03-18 16:00:00+00:00,1.0,0.000593616918195039,0.0005248156958259642
6418,2016-03-18 17:00:00+00:00,1.0,0.0014688908122479916,0.0013238707324489951
6424,2016-03-18 18:00:00+00:00,1.0,0.0005742946523241699,0.0005239869933575392
6437,2016-03-18 18:00:00+00:00,1.0,0.0025936055462807417,0.0021245088428258896
6439,2016-03-18 18:00:00+00:00,1.0,0.0008807629346847534,0.0007218234241008759
6436,2016-03-18 22:00:00+00:00,1.0,0.0005170065560378134,0.00046974761062301695
6418,2016-03-18 23:00:00+00:00,1.0,0.0013502184301614761,0.0012150936527177691
6437,2016-03-19 00:00:00+00:00,1.0,0.002288492862135172,0.0018947996431961656
6439,2016-03-19 00:00:00+00:00,1.0,0.000895418634172529,0.000737450085580349
6436,2016-03-19 04:00:00+00:00,0.9795918367346939,0.000523516908288002,0.0004649513866752386
6418,2016-03-19 05:00:00+00:00,1.0,0.0013183917617425323,0.0011817951453849673
6437,2016-03-19 06:00:00+00:00,1.0,0.0023431747686117887,0.001970315119251609
6439,2016-03-19 06:00:00+00:00,1.0,0.0007433591526933014,0.0006300408276729286
6436,2016-03-19 10:00:00+00:00,0.9795918367346939,0.0005613200482912362,0.0004991223104298115
6418,2016-03-19 11:00:00+00:00,1.0,0.0013434033608064055,0.0011926243314519525
6437,2016-03-19 12:00:00+00:00,1.0,0.0022680824622511864,0.0019160555675625801
6439,2016-03-19 12:00:00+00:00,1.0,0.0008398604695685208,0.0007272139191627502
6418,2016-03-19 17:00:00+00:00,1.0,0.0011830850271508098,0.0010378017323091626
6437,2016-03-19 18:00:00+00:00,1.0,0.00265524978749454,0.002229467034339905
6439,2016-03-19 18:00:00+00:00,1.0,0.0007424324285238981,0.0006565831718035042
6418,2016-03-19 23:00:00+00:00,1.0,0.00108119857031852,0.0009517960133962333
6437,2016-03-20 00:00:00+00:00,1.0,0.0024997235741466284,0.002107049338519573
6439,2016-03-20 00:00:00+00:00,1.0,0.000599873426835984,0.0005397945060394704
6418,2016-03-20 05:00:00+00:00,1.0,0.00110648013651371,0.0009584799408912659
6437,2016-03-20 06:00:00+00:00,1.0,0.0024707475677132607,0.0021008122712373734
6439,2016-03-20 06:00:00+00:00,1.0,0.0006137101445347071,0.0005422550602816045
6418,2016-03-20 11:00:00+00:00,1.0,0.0010989679722115397,0.0009498219005763531
6437,2016-03-20 12:00:00+00:00,1.0,0.0024577847216278315,0.002087835455313325
6439,2016-03-20 12:00:00+00:00,1.0,0.0006726253777742386,0.0005913825589232147
6418,2016-03-20 17:00:00+00:00,1.0,0.001083419774658978,0.0009354210342280567
6437,2016-03-20 18:00:00+00:00,1.0,0.0026335150469094515,0.0022197673097252846
6439,2016-03-20 18:00:00+00:00,1.0,0.0006231041043065488,0.0005520987906493247
6418,2016-03-20 23:00:00+00:00,1.0,0.0010170898167416453,0.0008708196110092103
6437,2016-03-21 00:00:00+00:00,1.0,0.0025516676250845194,0.002120817778632045
6439,2016-03-21 00:00:00+00:00,1.0,0.0005857231444679201,0.0005163445021025836
6418,2016-03-21 05:00:00+00:00,1.0,0.0010607898002490401,0.0008958123507909477
6437,2016-03-21 06:00:00+00:00,1.0,0.0024641617201268673,0.0020473881158977747
6439,2016-03-21 06:00:00+00:00,1.0,0.0005845898995175958,0.0005137533298693597
6418,2016-03-21 11:00:00+00:00,1.0,0.0011120554991066456,0.0009099881281144917
6437,2016-03-21 12:00:00+00:00,1.0,0.002725178375840187,0.0022710380144417286
6439,2016-03-21 12:00:00+00:00,1.0,0.0005665487260557711,0.0005021421820856631
6418,2016-03-21 17:00:00+00:00,1.0,0.0015316413482651114,0.0012142182094976306
6437,2016-03-21 18:00:00+00:00,1.0,0.0024366560392081738,0.0020418225321918726
6418,2016-03-21 23:00:00+00:00,1.0,0.0011511669727042317,0.0008416543714702129
6437,2016-03-22 00:00:00+00:00,1.0,0.0024616008158773184,0.002052605850622058
6418,2016-03-22 05:00:00+00:00,1.0,0.0013551181182265282,0.0009378080139867961
6437,2016-03-22 06:00:00+00:00,1.0,0.0023846898693591356,0.0019652468618005514
6437,2016-03-22 12:00:00+00:00,1.0,0.002733970992267132,0.0022681427653878927
6437,2016-03-22 18:00:00+00:00,0.9795918367346939,0.0025814652908593416,0.0021620895713567734
6437,2016-03-23 00:00:00+00:00,0.9795918367346939,0.0025408866349607706,0.0021008686162531376
6437,2016-03-23 06:00:00+00:00,0.9795918367346939,0.0024695172905921936,0.0019874265417456627
6437,2016-03-23 12:00:00+00:00,0.9795918367346939,0.0025074947625398636,0.0020082814153283834
6437,2016-03-23 18:00:00+00:00,0.9795918367346939,0.0023816069588065147,0.001919555594213307
6437,2016-03-24 00:00:00+00:00,0.9591836734693877,0.002373184310272336,0.0019237123196944594
6437,2016-03-24 06:00:00+00:00,0.9591836734693877,0.0024498251732438803,0.001979890512302518
6437,2016-03-24 12:00:00+00:00,0.9591836734693877,0.0025410510133951902,0.002062063431367278
6437,2016-03-24 18:00:00+00:00,0.9591836734693877,0.0022724836599081755,0.001858899719081819
6437,2016-03-25 00:00:00+00:00,0.9591836734693877,0.0022028954699635506,0.0018137184670194983
6437,2016-03-25 06:00:00+00:00,0.9591836734693877,0.0022723886650055647,0.0018712127348408103
6437,2016-03-25 12:00:00+00:00,0.9591836734693877,0.002255853032693267,0.0018645977834239602
6437,2016-03-25 18:00:00+00:00,0.9591836734693877,0.002053887350484729,0.001704373979009688
6454,2016-03-25 20:00:00+00:00,0.9795918367346939,0.00293231219984591,0.002536060521379113
6437,2016-03-26 00:00:00+00:00,0.9795918367346939,0.0019328569760546088,0.0016107838600873947
6454,2016-03-26 02:00:00+00:00,0.9795918367346939,0.0030678820330649614,0.0027062688022851944
6437,2016-03-26 06:00:00+00:00,0.9795918367346939,0.001908913254737854,0.0016078451881185174
6454,2016-03-26 08:00:00+00:00,0.9795918367346939,0.0034568540286272764,0.003025660291314125
6437,2016-03-26 12:00:00+00:00,0.9795918367346939,0.0018888522172346711,0.0016029527178034186
6454,2016-03-26 14:00:00+00:00,0.9795918367346939,0.002672814531251788,0.0023750385735183954
6437,2016-03-26 18:00:00+00:00,0.9795918367346939,0.0016938968328759074,0.0014366867253556848
6454,2016-03-26 20:00:00+00:00,0.9795918367346939,0.0028380416333675385,0.0024887192994356155
6437,2016-03-27 00:00:00+00:00,1.0,0.0015714213950559497,0.0013242624700069427
6454,2016-03-27 02:00:00+00:00,1.0,0.0029291489627212286,0.002578721148893237
6437,2016-03-27 06:00:00+00:00,1.0,0.0016010586405172944,0.0013384921476244926
6454,2016-03-27 08:00:00+00:00,1.0,0.0031738877296447754,0.0028031140100210905
6437,2016-03-27 12:00:00+00:00,1.0,0.0016430973773822188,0.0013460892951115966
6454,2016-03-27 14:00:00+00:00,1.0,0.0028193409088999033,0.0025056833401322365
6437,2016-03-27 18:00:00+00:00,1.0,0.0015559587627649307,0.0012408253969624639
6454,2016-03-27 20:00:00+00:00,1.0,0.0029295559506863356,0.0026248160284012556
6437,2016-03-28 00:00:00+00:00,1.0,0.0013895700685679913,0.001103942166082561
6454,2016-03-28 02:00:00+00:00,1.0,0.002935710595920682,0.0026283918414264917
6437,2016-03-28 06:00:00+00:00,1.0,0.0014197357231751084,0.0011015295749530196
6454,2016-03-28 08:00:00+00:00,1.0,0.0030330487061291933,0.0027109021320939064
6437,2016-03-28 12:00:00+00:00,1.0,0.001446534413844347,0.0011251670075580478
6454,2016-03-28 14:00:00+00:00,1.0,0.0032295696437358856,0.0028902434278279543
6437,2016-03-28 18:00:00+00:00,1.0,0.0010964276734739542,0.0008869206067174673
6454,2016-03-28 20:00:00+00:00,1.0,0.0030802611727267504,0.0027922510635107756
6454,2016-03-29 02:00:00+00:00,1.0,0.0034590151626616716,0.003158112056553364
6454,2016-03-29 08:00:00+00:00,1.0,0.003462383756414056,0.003138823201879859
6454,2016-03-29 14:00:00+00:00,1.0,0.0036273321602493525,0.0032832473516464233
6454,2016-03-29 20:00:00+00:00,1.0,0.003253993345424533,0.0029395546298474073
6454,2016-03-30 02:00:00+00:00,1.0,0.0033473491203039885,0.0030047830659896135
6454,2016-03-30 08:00:00+00:00,1.0,0.00315144588239491,0.0028132572770118713
6454,2016-03-30 14:00:00+00:00,1.0,0.003158728824928403,0.002818991197273135
6454,2016-03-30 20:00:00+00:00,1.0,0.0029129416216164827,0.0026155097875744104
6454,2016-03-31 02:00:00+00:00,1.0,0.0029193339869379997,0.0026204220484942198
6454,2016-03-31 08:00:00+00:00,1.0,0.002884829416871071,0.0025937475729733706
6454,2016-03-31 14:00:00+00:00,1.0,0.002749841660261154,0.002472012070938945
6454,2016-03-31 20:00:00+00:00,0.9795918367346939,0.0026349418330937624,0.002354575553908944
6454,2016-04-01 02:00:00+00:00,0.9795918367346939,0.002585727721452713,0.0023383714724332094
6454,2016-04-01 08:00:00+00:00,0.9795918367346939,0.0025348637718707323,0.0022800678852945566
6454,2016-04-01 14:00:00+00:00,0.9795918367346939,0.002540335524827242,0.002286059083417058
6454,2016-04-01 20:00:00+00:00,0.9795918367346939,0.00230151298455894,0.0020852021407335997
6464,2016-04-01 21:00:00+00:00,0.9795918367346939,0.0006477065035142004,0.0005906297010369599
6454,2016-04-02 02:00:00+00:00,0.9795918367346939,0.0021619524341076612,0.0019816190470010042
6464,2016-04-02 03:00:00+00:00,0.9795918367346939,0.0006387242465279996,0.0005853971815668046
6454,2016-04-02 08:00:00+00:00,0.9795918367346939,0.0021265705581754446,0.0019409285159781575
6464,2016-04-02 09:00:00+00:00,0.9795918367346939,0.0006815757951699197,0.0006284102564677596
6454,2016-04-02 14:00:00+00:00,0.9795918367346939,0.0021112060640007257,0.001912421197630465
6464,2016-04-02 15:00:00+00:00,0.9795918367346939,0.0007120791706256568,0.0006521533359773457
6454,2016-04-02 20:00:00+00:00,1.0,0.001957239815965295,0.0017734660068526864
6464,2016-04-02 21:00:00+00:00,1.0,0.0006784243159927428,0.0006245961994864047
6454,2016-04-03 02:00:00+00:00,1.0,0.001961683388799429,0.0017846748232841492
6464,2016-04-03 03:00:00+00:00,1.0,0.0006779260002076626,0.0006227298872545362
6470,2016-04-03 07:00:00+00:00,1.0,0.0008893937920220196,0.0007260474958457053
6454,2016-04-03 08:00:00+00:00,1.0,0.0017638864228501916,0.0015992047265172005
6464,2016-04-03 09:00:00+00:00,1.0,0.0008078261162154377,0.0007330309017561376
6470,2016-04-03 13:00:00+00:00,1.0,0.0012899558059871197,0.0009925938211381435
6454,2016-04-03 14:00:00+00:00,1.0,0.0017372776055708528,0.001559060183353722
6464,2016-04-03 15:00:00+00:00,1.0,0.0011804475216194987,0.001011023297905922
6470,2016-04-03 19:00:00+00:00,1.0,0.0014389854623004794,0.0011257848236709833
6454,2016-04-03 20:00:00+00:00,1.0,0.0017387944972142577,0.0015592355048283935
6464,2016-04-03 21:00:00+00:00,1.0,0.0013555856421589851,0.0011503397254273295
6470,2016-04-04 01:00:00+00:00,1.0,0.0015271008014678955,0.0011863280087709427
6454,2016-04-04 02:00:00+00:00,1.0,0.001746301888488233,0.0015657907351851463
6464,2016-04-04 03:00:00+00:00,1.0,0.0015483502065762877,0.001294029993005097
6470,2016-04-04 07:00:00+00:00,1.0,0.0014865765115246177,0.001201330916956067
6454,2016-04-04 08:00:00+00:00,1.0,0.0017566716996952891,0.0015300310915336013
6464,2016-04-04 09:00:00+00:00,1.0,0.0016533829038962722,0.001382982823997736
6470,2016-04-04 13:00:00+00:00,1.0,0.0013153990730643272,0.0010609528981149197
6454,2016-04-04 14:00:00+00:00,1.0,0.0017338544130325317,0.0014766701497137547
6464,2016-04-04 15:00:00+00:00,1.0,0.0016062776558101177,0.0013635866343975067
6470,2016-04-04 19:00:00+00:00,1.0,0.0010416321456432343,0.0008757971809245646
6454,2016-04-04 20:00:00+00:00,1.0,0.0017642391612753272,0.0015029042260721326
6464,2016-04-04 21:00:00+00:00,1.0,0.0016813253751024604,0.0014685402857139707
6470,2016-04-05 01:00:00+00:00,1.0,0.000959203636739403,0.0008464530110359192
6454,2016-04-05 02:00:00+00:00,1.0,0.0017126769525930285,0.0014571268111467361
6464,2016-04-05 03:00:00+00:00,1.0,0.0017015347257256508,0.001501849270425737
6470,2016-04-05 07:00:00+00:00,1.0,0.0009690290316939354,0.0008553527295589447
6454,2016-04-05 08:00:00+00:00,1.0,0.0017521287081763148,0.001474718446843326
6464,2016-04-05 09:00:00+00:00,1.0,0.001548677682876587,0.0013821566244587302
6470,2016-04-05 13:00:00+00:00,1.0,0.0008900615503080189,0.000790341233368963
6454,2016-04-05 14:00:00+00:00,1.0,0.0016641964903101325,0.0013780120061710477
6464,2016-04-05 15:00:00+00:00,1.0,0.0015373831847682595,0.0013606646098196507
6470,2016-04-05 19:00:00+00:00,0.9795918367346939,0.0007820145692676306,0.0007067631813697517
6454,2016-04-05 20:00:00+00:00,0.9795918367346939,0.0016294680535793304,0.0013385865604504943
6464,2016-04-05 21:00:00+00:00,0.9795918367346939,0.0016295673558488488,0.0014676335267722607
6470,2016-04-06 01:00:00+00:00,0.9795918367346939,0.0006063141045160592,0.000566586444620043
6464,2016-04-06 03:00:00+00:00,0.9795918367346939,0.0016992840683087707,0.0015080008888617158
6470,2016-04-06 07:00:00+00:00,0.9795918367346939,0.0006166388629935682,0.000559382897336036
6464,2016-04-06 09:00:00+00:00,0.9795918367346939,0.0017015266930684447,0.0014727938687428832
6464,2016-04-06 15:00:00+00:00,0.9795918367346939,0.0014729262329638004,0.0012886576587334275
6464,2016-04-06 21:00:00+00:00,0.9795918367346939,0.001285295351408422,0.001132599893026054
6464,2016-04-07 03:00:00+00:00,0.9795918367346939,0.0011644880287349224,0.0010392506374046206
6464,2016-04-07 09:00:00+00:00,0.9795918367346939,0.0013251436175778508,0.0011613633250817657
6464,2016-04-07 15:00:00+00:00,0.9795918367346939,0.0012393435463309288,0.0010745524195954204
6464,2016-04-07 21:00:00+00:00,1.0,0.0009529553353786469,0.0008356861653737724
6464,2016-04-08 03:00:00+00:00,1.0,0.0009279651567339897,0.0008295333827845752
6464,2016-04-08 09:00:00+00:00,1.0,0.0008908560848794878,0.0008014186751097441
6464,2016-04-08 15:00:00+00:00,1.0,0.0008831164450384676,0.0007760738953948021
6464,2016-04-08 21:00:00+00:00,1.0,0.0008252238039858639,0.0007199145038612187
6464,2016-04-09 03:00:00+00:00,1.0,0.0008099013357423246,0.0007029387634247541
6483,2016-04-09 08:00:00+00:00,1.0,0.0045730783604085445,0.0035602778661996126
6464,2016-04-09 09:00:00+00:00,1.0,0.0008102399879135191,0.0006745030987076461
6483,2016-04-09 14:00:00+00:00,1.0,0.004227179568260908,0.0033277813345193863
6483,2016-04-09 20:00:00+00:00,1.0,0.0043321289122104645,0.0034507184755057096
6483,2016-04-10 02:00:00+00:00,1.0,0.004512553568929434,0.003627109108492732
6483,2016-04-10 08:00:00+00:00,1.0,0.004909680690616369,0.003951943479478359
6483,2016-04-10 14:00:00+00:00,1.0,0.00444420799612999,0.0035561833065003157
6483,2016-04-10 20:00:00+00:00,1.0,0.004433411173522472,0.0035361144691705704
6483,2016-04-11 02:00:00+00:00,1.0,0.004517576191574335,0.003592703491449356
6483,2016-04-11 08:00:00+00:00,1.0,0.0049825203604996204,0.003962605260312557
6483,2016-04-11 14:00:00+00:00,1.0,0.00482149189338088,0.0038088681176304817
6483,2016-04-11 20:00:00+00:00,1.0,0.004637594800442457,0.003649478778243065
6483,2016-04-12 02:00:00+00:00,1.0,0.004528725054115057,0.0035255455877631903
6483,2016-04-12 08:00:00+00:00,1.0,0.004628064576536417,0.0035691859666258097
6483,2016-04-12 14:00:00+00:00,1.0,0.004737036768347025,0.0036155607085675
6489,2016-04-12 15:00:00+00:00,1.0,0.001617182046175003,0.001262880745343864
6483,2016-04-12 20:00:00+00:00,1.0,0.00430039269849658,0.0032216915860772133
6489,2016-04-12 21:00:00+00:00,1.0,0.001337760011665523,0.0010695548262447119
6483,2016-04-13 02:00:00+00:00,1.0,0.004382093902677298,0.0032627247273921967
6489,2016-04-13 03:00:00+00:00,1.0,0.001084224204532802,0.0008990398491732776
6483,2016-04-13 08:00:00+00:00,1.0,0.004615430254489183,0.0034530821722000837
6489,2016-04-13 09:00:00+00:00,1.0,0.0009157508029602468,0.0007718356209807098
6483,2016-04-13 14:00:00+00:00,0.9795918367346939,0.004593160469084978,0.003413192229345441
6489,2016-04-13 15:00:00+00:00,0.9591836734693877,0.0009194258600473404,0.0007894294685684144
6483,2016-04-13 20:00:00+00:00,0.8571428571428571,0.004834269639104605,0.0037097400054335594
6489,2016-04-13 21:00:00+00:00,0.8571428571428571,0.0006702438113279641,0.0005791259463876486
6483,2016-04-14 02:00:00+00:00,0.8571428571428571,0.0045677549205720425,0.0033861875999718904
6489,2016-04-14 03:00:00+00:00,0.8571428571428571,0.0005713620339520276,0.0005161527078598738
6483,2016-04-14 08:00:00+00:00,0.8571428571428571,0.004638159181922674,0.003448317525908351
6489,2016-04-14 09:00:00+00:00,0.8571428571428571,0.0005310390261001885,0.00048760042409412563
6483,2016-04-14 14:00:00+00:00,0.8571428571428571,0.004602978006005287,0.003375633852556348
6489,2016-04-14 15:00:00+00:00,0.8571428571428571,0.000584342866204679,0.0005189197254367173
6492,2016-04-14 18:00:00+00:00,0.8571428571428571,0.0008876176434569061,0.0006707840948365629
6483,2016-04-14 20:00:00+00:00,0.8571428571428571,0.004579715896397829,0.003386734053492546
6489,2016-04-14 21:00:00+00:00,0.8571428571428571,0.0005694899591617286,0.0005085252341814339
6492,2016-04-15 00:00:00+00:00,0.8571428571428571,0.0007350047235377133,0.0005701095215044916
6483,2016-04-15 02:00:00+00:00,0.8571428571428571,0.004717833828181028,0.003534735180437565
6489,2016-04-15 03:00:00+00:00,0.8571428571428571,0.0008594510145485401,0.0007212422206066549
6492,2016-04-15 06:00:00+00:00,0.8571428571428571,0.0006891129887662828,0.0005515292286872864
6483,2016-04-15 08:00:00+00:00,0.8571428571428571,0.004920780658721924,0.003720758715644479
6489,2016-04-15 09:00:00+00:00,0.8571428571428571,0.0007687275647185743,0.0006394777446985245
6492,2016-04-15 12:00:00+00:00,0.8571428571428571,0.0008129240013659,0.0006585055380128324
6483,2016-04-15 14:00:00+00:00,0.8571428571428571,0.005131299141794443,0.0038976881187409163
6492,2016-04-15 18:00:00+00:00,0.9387755102040817,0.0008414643234573305,0.0006821411661803722
6483,2016-04-15 20:00:00+00:00,0.9795918367346939,0.005060859955847263,0.003868396393954754
6492,2016-04-16 00:00:00+00:00,1.0,0.0008186590857803822,0.0006643668748438358
6483,2016-04-16 02:00:00+00:00,1.0,0.004833593498915434,0.0037009334191679955
6492,2016-04-16 06:00:00+00:00,1.0,0.000834848266094923,0.0006998651660978794
6483,2016-04-16 08:00:00+00:00,1.0,0.004869341384619474,0.0037444327026605606
6492,2016-04-16 12:00:00+00:00,1.0,0.001078832894563675,0.0008900209213607013
6483,2016-04-16 14:00:00+00:00,1.0,0.0050170402973890305,0.0039126272313296795
6492,2016-04-16 18:00:00+00:00,1.0,0.0009766975417733192,0.000805987510830164
6483,2016-04-16 20:00:00+00:00,1.0,0.004582129884511232,0.0035610732156783342
6492,2016-04-17 00:00:00+00:00,1.0,0.0010247455211356282,0.0008365199901163578
6483,2016-04-17 02:00:00+00:00,1.0,0.004217218142002821,0.003259745193645358
6492,2016-04-17 06:00:00+00:00,1.0,0.0010217719245702028,0.0008576055406592786
6483,2016-04-17 08:00:00+00:00,1.0,0.004180606920272112,0.0032399564515799284
6500,2016-04-17 08:00:00+00:00,1.0,0.0018524242332205176,0.0014706007204949856
6492,2016-04-17 12:00:00+00:00,1.0,0.0010768636129796505,0.0009105380740948021
6483,2016-04-17 14:00:00+00:00,1.0,0.004136457573622465,0.0032002574298530817
6500,2016-04-17 14:00:00+00:00,1.0,0.0016206145519390702,0.00133423728402704
6492,2016-04-17 18:00:00+00:00,1.0,0.0009885537438094616,0.0008555582608096302
6483,2016-04-17 20:00:00+00:00,1.0,0.0038056448101997375,0.00296395062468946
6500,2016-04-17 20:00:00+00:00,1.0,0.001632806845009327,0.0013559539802372456
6492,2016-04-18 00:00:00+00:00,1.0,0.001001511700451374,0.0008673620759509504
6483,2016-04-18 02:00:00+00:00,1.0,0.0035759478341788054,0.002792495070025325
6500,2016-04-18 02:00:00+00:00,1.0,0.0017451526364311576,0.0014697584556415677
6492,2016-04-18 06:00:00+00:00,1.0,0.0008856019121594727,0.0007802966865710914
6483,2016-04-18 08:00:00+00:00,1.0,0.0037253182381391525,0.0029166017193347216
6500,2016-04-18 08:00:00+00:00,1.0,0.0020411191508173943,0.001679826877079904
6492,2016-04-18 12:00:00+00:00,1.0,0.0009764046408236027,0.0008609664510004222
6483,2016-04-18 14:00:00+00:00,1.0,0.003602520329877734,0.002749355509877205
6500,2016-04-18 14:00:00+00:00,1.0,0.0017662268364802003,0.001498503959737718
6492,2016-04-18 18:00:00+00:00,1.0,0.0009088395745493472,0.0008199308649636805
6483,2016-04-18 20:00:00+00:00,1.0,0.0033606758806854486,0.002557040425017476
6500,2016-04-18 20:00:00+00:00,1.0,0.0015210298588499427,0.0013260170817375183
6492,2016-04-19 00:00:00+00:00,1.0,0.0009229324641637504,0.0008314589504152536
6483,2016-04-19 02:00:00+00:00,1.0,0.003146795555949211,0.002415298717096448
6500,2016-04-19 02:00:00+00:00,1.0,0.001453093602322042,0.0012538125738501549
6492,2016-04-19 06:00:00+00:00,1.0,0.0008645632187835872,0.0007886810344643891
6483,2016-04-19 08:00:00+00:00,1.0,0.0031918182503432035,0.0024145147763192654
6500,2016-04-19 08:00:00+00:00,1.0,0.0016620970563963056,0.0014198006829246879
6492,2016-04-19 12:00:00+00:00,1.0,0.000988597166724503,0.0008903236011974514
6483,2016-04-19 14:00:00+00:00,1.0,0.0029625622555613518,0.0022261440753936768
6500,2016-04-19 14:00:00+00:00,1.0,0.00191113178152591,0.0016476005548611283
6492,2016-04-19 18:00:00+00:00,1.0,0.0008837341447360814,0.000799425644800067
6483,2016-04-19 20:00:00+00:00,0.9795918367346939,0.0027856214437633753,0.002151554450392723
6500,2016-04-19 20:00:00+00:00,0.9795918367346939,0.00159291026648134,0.0014215061673894525
6492,2016-04-20 00:00:00+00:00,0.9795918367346939,0.0008355430327355862,0.000780902337282896
6483,2016-04-20 02:00:00+00:00,0.9795918367346939,0.002734782174229622,0.0021624427754431963
6500,2016-04-20 02:00:00+00:00,0.9795918367346939,0.0015397766837850213,0.0013731332728639245
6492,2016-04-20 06:00:00+00:00,0.9795918367346939,0.0008660610765218735,0.0007902700453996658
6483,2016-04-20 08:00:00+00:00,0.9795918367346939,0.0013572830939665437,0.0010356757557019591
6500,2016-04-20 08:00:00+00:00,0.9795918367346939,0.00158882571849972,0.0014134376542642713
6492,2016-04-20 12:00:00+00:00,0.9795918367346939,0.0008863281109370291,0.0008116429089568555
6500,2016-04-20 14:00:00+00:00,0.9795918367346939,0.0017901593819260597,0.0015841451240703464
6492,2016-04-20 18:00:00+00:00,0.9795918367346939,0.0007794721168465912,0.000726405531167984
6500,2016-04-20 20:00:00+00:00,0.9795918367346939,0.0017621224978938699,0.0015278860228136182
6492,2016-04-21 00:00:00+00:00,0.9795918367346939,0.0006643357337452471,0.0006265747360885143
6500,2016-04-21 02:00:00+00:00,0.9795918367346939,0.0019306762842461467,0.0017198408022522926
6492,2016-04-21 06:00:00+00:00,0.9795918367346939,0.0007421011105179787,0.0006862664595246315
6500,2016-04-21 08:00:00+00:00,0.9795918367346939,0.0018136977450922132,0.001575623289681971
6492,2016-04-21 12:00:00+00:00,0.9795918367346939,0.0007327742059715092,0.0006854140665382147
