autocorr_u,r_u_Bz,mean_curl_at_pil,mean_curl_off_pil,pil_pixel_count,u_mag_mean,u_mag_max,harpnum,t0,label,obs_coverage
0.9818385181094202,-0.01330984456850435,0.0008756762836128473,0.00026264440384693444,3277,0.009829491376876831,0.03183158114552498,6566,2016-05-21 01:00:00+00:00,quiet,1.0
0.9636252171962914,-0.4257691525297509,0.00105545565020293,0.0002789769205264747,3277,0.009427652694284916,0.02341102994978428,6576,2016-05-29 21:00:00+00:00,quiet,1.0
0.9863960778297127,0.6646353226026102,0.0014225541381165385,0.0004861309425905347,3277,0.00780245428904891,0.03730404004454613,6585,2016-05-28 22:00:00+00:00,quiet,1.0
0.9867420510497545,0.8364153047255752,0.0015819466207176447,0.0004968622233718634,3277,0.009849910624325275,0.03659481555223465,6591,2016-06-01 00:00:00+00:00,quiet,1.0
0.9818989863961248,0.9625887228414298,0.0015473546227440238,0.00039546837797388434,3277,0.010170640423893929,0.04028329253196716,6599,2016-06-03 14:00:00+00:00,quiet,1.0
0.9885763367883988,0.5557179997064556,0.0012728493893519044,0.0005254773423075676,3277,0.007343545090407133,0.03374766930937767,6613,2016-06-17 06:00:00+00:00,quiet,1.0
0.9909997880391281,0.9289994339009773,0.0017493240302428603,0.0006320709944702685,3277,0.010616285726428032,0.0463215708732605,6615,2016-06-13 02:00:00+00:00,quiet,1.0
0.9841666944178966,0.555554703715036,0.0012333054328337312,0.000291512900730595,3277,0.00963597372174263,0.035889722406864166,6617,2016-06-13 17:00:00+00:00,quiet,1.0
0.9846711815704563,0.7706113884925855,0.0014016464119777083,0.0005202931934036314,3277,0.008318242616951466,0.037284571677446365,6626,2016-06-16 19:00:00+00:00,quiet,1.0
0.9845850415744897,0.8097349812146011,0.001579342526383698,0.00034991311258636415,3277,0.010320835746824741,0.03612054884433746,6629,2016-06-18 18:00:00+00:00,quiet,1.0
0.9921074169178902,0.6605032730930125,0.0010252810316160321,0.0002835977647919208,3277,0.0073203351348638535,0.046936746686697006,6632,2016-06-18 21:00:00+00:00,quiet,1.0
0.9795150971663826,0.6332767599436975,0.0014476380310952663,0.00032756285509094596,3277,0.008326752111315727,0.03591613844037056,6657,2016-07-12 11:00:00+00:00,quiet,1.0
0.9784733319439312,0.7033199968985627,0.0012871213257312775,0.00035656942054629326,3277,0.007640849333256483,0.0304170623421669,6661,2016-07-08 21:00:00+00:00,quiet,0.9591836734693877
0.9704055857966027,-0.2725817170504554,0.000998864066787064,0.0003423907037358731,3277,0.008050454780459404,0.021961115300655365,6662,2016-07-18 13:00:00+00:00,quiet,1.0
0.9827671991801514,0.31381289967007325,0.0011223265901207924,0.0003156554012093693,3277,0.007545690983533859,0.038306623697280884,6664,2016-07-09 15:00:00+00:00,quiet,1.0
0.9857557981804608,0.6752033776682903,0.0014799284981563687,0.00046702526742592454,3277,0.007233562879264355,0.04442404955625534,6666,2016-07-10 04:00:00+00:00,quiet,1.0
0.9893675448027723,0.9518839838728018,0.002323475666344166,0.000705440528690815,3277,0.009702589362859726,0.055656205862760544,6670,2016-07-23 03:00:00+00:00,flaring,1.0
0.9904914512667866,0.8488006345183827,0.0014973992947489023,0.0003936694993171841,3277,0.011213393881917,0.044146113097667694,6680,2016-07-18 11:00:00+00:00,quiet,1.0
